ক্রিস্টিয়ান	k r i s T i a n
প্রতিরক্ষামন্ত্রীর	pr O t i r o kkh a m O n t r i r
পান্না	p a nn a
রেলের	r e l e r
অন্তর্ভুক্ত	o nt O r bh u kt O
মহামিলনের	m o h a m i l o n e r
জেএমবির	j e e m b i r
চরণের	ch o r O n e r
ঘোরতর	gh O r O t o r O
ভাঁজের	bh a~ j e r
মং	m o ng
তারুণ্যনির্ভর	t a r u n n O n i r bh o r
পেতেছে	p e t e chh e
রূপালী	r u p a l i
অস্তিত্ব	O st i tt O
নাকানি	n a k a n i
ক্লাবকে	kl a b k e
মহাকাশযানের	m o h a k a sh j a n e r
মাদকবিরোধী	m a d O k b i r O dh i
সমালোচক	sh o m a l O ch O k
সৎকারের	sh o t k a r e r
খেলাপী	kh e l a p i
আবদারে	a b d a r e
অরুন	O r u n
সচিবের	sh O ch i b e r
গুলোতে	g u l O t e
প্রলুব্ধ	pr O l u b dh O
বাবলা	b a b l a
উদ্ধার	u d dh a r
সফলতার	sh o ph O l O t a r
জেনালের	j e n a l e r
শোনাচ্ছেন	sh O n a ch chh e n
সংখ্যাগুরু	sh o ng kh a g u r u
গ্রাহককে	gr a h O k k e
বেসরকারীকরণ	b e sh o r k a r i k o r O n
প্রতিমুহূর্তে	pr O t i m u h u r t e
আস্থাবান	a sth a b a n
মাংসগুলো	m a ng sh O g u l O
ক্লোজআপ	kl O j a p
আপীলের	a p i l e r
দূরান্তের	d u r a nt e r
ঘনত্বে	gh o n o tt e
শুটকি	sh u T k i
অফস্পিন	o ph s p i n
টান	T a n
উদ্	u d
এরও	e r O
ফেরির	ph e r i r
একহাত	E k h a t
কমলে	k O m l e
অসতর্ক	o sh o t O r k O
চিনবেন	ch i n b e n
বিষটোপ	b i sh T O p
পিটিটি	p i T i T i
বিদ্রোহীকে	b i d r O h i k e
প্রস্তুতকারী	pr O st u t k a r i
পাঁক	p a~ k
এককালের	E k k a l e r
গুণকীর্তন	g u n O k i r t O n
বেরোল	b e r O l O
ভোলে	bh O l e
দশমীর	d o sh O m i r
অভিশংসন	O bh i sh o ng sh O n
বিশ্ববাজারে	b i sh sh O b a j a r e
নেমেও	n e m e O
বন্দরসহ	b o nd O r sh o h O
দুরূহ	d u r u h O
দাতাগোষ্ঠীর	d a t a g O shTh i r
বিশ্বরাজনীতির	b i sh sh O r a j n i t i r
আবি	a b i
বন্দেগি	b o nd e g i
গৃহশ্রমিক	g r i h O s r O m i k
চ্যাট	ch A T
মহাসমাবেশের	m o h a sh o m a b e sh e r
নির্ধারকদের	n i r dh a r O k d e r
গরিষ্ঠ	g O r i shTh O
বন্যপ্রাণী	b O n n O pr a n i
করব	k O r b O
গাছেও	g a chh e O
ঘোষ	gh O sh
বাথরুম	b a th r u m
কতভাবে	k o t O bh a b e
তৎপরতাকে	t o t p o r O t a k e
ব্যাককোম্ব	b A k k O mb
ভাবেননি	bh a b e n n i
বুকের	b u k e r
হেঁটেছি	h e~ T e chh i
চেতনাকে	ch e t O n a k e
স্বাস্থ্যকমপ্লেক্সে	sh a s th O k o m p l e k s e
শুদ্ধতার	sh u d dh O t a r
আগরতলা	a g O r t o l a
শিক্ষাজীবনে	sh i kkh a j i b O n e
রুক্ষ	r u kkh O
সপক্ষে	sh o p O kkh e
করণে	k o r O n e
পাতারহাট	p a t a r h a T
দেবগণের	d e b g o n e r
পর	p o r
বানাচ্ছি	b a n a ch chh i
শ্যাডো	sh A D O
স্টোরকিপার	s T O r k i p a r
ভণ্ডামির	bh o n D a m i r
মন্বন্তর	m o n O n t O r
প্লেব্যাক	p l e b A k
শিলা	sh i l a
প্রজাতান্ত্রিক	pr O j a t a n t r i k
অভিনীত	O bh i n i t O
দুরভিসন্ধি	d u r O bh i sh O ndh i
এমনকী	E m O n k i
প্রতিষ্ঠানগুলোতে	pr O t i shTh a n g u l O t e
স্যালুট	s A l u T
বিলেতের	b i l e t e r
শতাংশেরও	sh o t a ng sh e r O
ধকল	dh o k O l
শিরোনামগুলো	sh i r O n a m g u l O
সংঘাত	sh o ng gh a t
নবাবি	n o b a b i
অনুচ্চারিত	o n u ch ch a r i t O
বছরও	b o chh O r O
চিটাগাং	ch i T a g a ng
গতানুগতিকতার	g o t a n u g O t i k o t a r
খেলেন	kh E l e n
সমীপে	sh o m i p e
নাটকই	n a T O k i
প্রত্যাবাসন	pr O t t a b a sh O n
কাজেকর্মে	k a j e k o r m e
হাঁটুন	h a~ T u n
হকিকত	h O k i k o t
জাপানিরা	j a p a n i r a
কোরিয়াতে	k O r i a t e
ধাঁচের	dh a~ ch e r
ছাত্তার	chh a tt a r
আরপিও	a r p i O
করবেন	k O r b e n
ধরাবাঁধা	dh o r a b a~ dh a
পলিটেকনিক	p o l i T e k n i k
শক্তিগুলোকে	sh O kt i g u l O k e
শিক্ষকসহ	sh i kkh o k sh o h O
টোস্ট	T O s T
জেন্টল	j e n T o l
ডিজেড	D i j e D
পন্য	p O n n O
কঠোরভাবে	k o Th O r bh a b e
সং	sh o ng
সরলরেখা	sh o r O l r e kh a
চুম্বনে	ch u mb O n e
আত্মপ্রকাশ	a t t O pr O k a sh
প্রাপ্যতা	p r a p p O t a
ফেস্টিভল	ph e s T i bh o l
হতো	h O t O
পঞ্চোর	p o nch O r
পেশিশক্তি	p e sh i sh O kt i
ফলক	ph o l O k
টিকার	T i k a r
প্রীতম	pr i t o m
বিরতিতে	b i r O t i t e
টিকল	T i k l O
ছেটে	chh e T e
মন্ত্রিপরিষদ	m O n t r i p O r i sh o d
সন্দেহাতীতভাবে	sh o nd e h a t i t bh a b e
আষ্টেপৃষ্ঠে	a sh T e p r i sh Th e
ছবিগুলি	chh O b i g u l i
পররাষ্ট্রমন্ত্রীর	p o r O r a sh T r O m O n t r i r
নিষ্ঠুরতার	n i shTh u r o t a r
অবহেলা	o b O h e l a
বাগ্	b a g
বিদ্রোহীরা	b i d r O h i r a
সর্দারের	sh o r d a r e r
অভিজ্ঞানপত্র	O bh i g g a n p o tr O
ছুটাছুটি	chh u T a chh u T i
বরগুনা	b o r g u n a
শহরগুলোতে	sh o h o r g u l O t e
ঘনত্বমাপক	gh o n O tt O m a p O k
কাটই	k a T i
অধিকার	O dh i k a r
মানচিত্র	m a n ch i tr O
অ্যালার্ম	A l a r m
পালিশ	p a l i sh
তাছাড়াও	t a chh a r a O
বেচে	b e ch e
শিরোনামহীনের	sh i r O n a m h i n e r
ধীরগতির	dh i r O g O t i r
দাম্ভিকতা	d a m bh i k o t a
ছাপরা	chh a p r a
রেফারিং	r e ph a r i ng
পরিকল্পনাকে	p O r i k o l p O n a k e
থিংক	th i ng k
ট্রাকের	T r a k e r
বেশ্যার	b e sh sh a r
কর্মচারি	k o r m O ch a r i
বিশ্রী	b i s r i
অগ্নিলা	O g n i l a
ঘাটে	gh a T e
একরত্তি	e k r O tt i
কমন্সে	k o m O n s e
শ্বসনের	sh o sh O n e r
মন্ত্রিপরিষদে	m O n t r i p O r i sh o d e
নিদর্শনগুলো	n i d o r sh o n g u l O
পরের	p o r e r
বাবাকে	b a b a k e
ব্যবহারোপযোগী	b A b O h a r O p O j O g i
ক্ষেপণাস্ত্র	kh e p O n a s t r O
লিংকের	l i ng k e r
ছটা	chh o T a
পাঠদানে	p a Th d a n e
মন্দিরসহ	m O nd i r sh o h O
উপজেলাভিত্তিক	u p O j e l a bh i tt i k
চালাল	ch a l a l O
পুষ্টিমানের	p u shT i m a n e r
নভোযানটি	n o bh O j a n T i
জোগানো	j O g a n O
কর্মটি	k o r m O T i
মহত্ত্বের	m o h O t t e r
নির্দেশনাটি	n i r d e sh o n a T i
ভাবধারার	bh a b dh a r a r
ধন্যি	dh o n n i
লেন	l e n
ভেতরে	bh e t O r e
সবখানে	sh o b kh a n e
শূন্যপদে	sh u n n O p o d e
অনুপমা	O n u p o m a
ব্রিটনি	br i T n i
ভরাট	bh o r a T
স্পষ্টভাবে	s p o shT O bh a b e
অবন্তি	o b O nt i
সংবিধিবদ্ধ	sh o ng b i dh i b o d dh O
বিভাগসহ	b i bh a g sh o h O
হাঁটুর	h a~ T u r
ওভারব্রিজ	O bh a r br i j
বাপি	b a p i
কারাভোগ	k a r a bh O g
স্টার্ট	s T a r T
কেকেআরের	k e k e a r e r
ভেটো	bh e T O
লিগ্যাল	l i g A l
নষ্টের	n o shT e r
লক্ষ্যভেদে	l o kkh O bh e d e
নির্বোধের	n i r b O dh e r
কর্মস্থলে	k o r m O sth o l e
অল্পকিছু	o l p O k i chh u
শিক্ষাবর্ষের	sh i kkh a b O r sh e r
খেলবেন	kh e l b e n
দিতে	d i t e
ডবলমুরিং	D o b O l m u r i ng
অভিবাদন	O bh i b a d O n
পশুপালন	p O sh u p a l O n
প্রেক্ষাপটের	pr e kkh a p o T e r
চরিত্রগুলো	ch O r i tr O g u l O
কান্নারত	k a nn a r o t O
পরিবেশবাদীদের	p O r i b e sh b a d i d e r
রিভিউর	r i bh i u r
শর্ষে	sh O r sh e
অন্ততপক্ষে	o nt O t O p o kkh e
গুঁতো	g u~ t O
পাতানোর	p a t a n O r
চেহারাটা	ch e h a r a T a
ছাড়বে	chh a r b e
বস্তুর	b O st u r
গোনে	g O n e
স্মার্টফোনকে	s m a r T ph O n k e
অফিসগুলো	o ph i sh g u l O
টুকরা	T u k r a
ব্যর্থতার	b A r th O t a r
বাধিত	b a dh i t O
মূখ্য	m u k kh O
প্রাবন্ধিক	pr a b O ndh i k
শিখছেন	sh i kh chh e n
রেলস্টেশনের	r e l s T e sh o n e r
বিবেচ্য	b i b e ch ch O
পরিণতির	p O r i n O t i r
টানলে	T a n l e
উড	u D
অসচ্ছলতা	o sh o ch chh O l o t a
যোগদানকারীদের	j O g d a n k a r i d e r
তাপপরিমাপক	t a p p O r i m a p O k
খেলেছিলেন	kh e l e chh i l e n
উদঘাটিত	u d gh a T i t O
রন্ধনশিল্পী	r o ndh O n sh i l p i
কক্ষবিশিষ্ট	k O kkh O b i sh i shT O
মডারেটর	m o D a r e T O r
দেশটি	d e sh T i
ববিতাকে	b O b i t a k e	proper_noun
কর্নফ্লেক্স	k o r n ph l e k s
পারেনা	p a r e n a
কর্তৃপক্ষকে	k O r t r i p o k kh O k e
আসব	a sh b O
বামপন্থার	b a m p O n th a r
অনীহার	o n i h a r
বর্ষনে	b o r sh O n e
গাছপালা	g a chh p a l a
বর্গ	b o r g O
একচ্ছত্র	E k O ch chh o tr O
লালবাতি	l a l b a t i
চিরাচরিত	ch i r a ch O r i t O
দিনক্ষণ	d i n kh o n
জগন্নাথের	j o g O nn a th e r
কেন্দুয়ার	k e n d u a r
একপ্রকারের	E k pr O k a r e r
গীতিকবি	g i t i k O b i
মড়ে	m O r e
বলছ	b O l chh O
রাখেননি	r a kh e n n i
উদ্বেগে	u d b e g e
টেড	T e D
স্পোর	s p O r
কাব্যে	k a b b e
সংবাদমাধ্যমকে	sh o ng b a d m a d dh O m k e
এবাদুল	e b a d u l
বতুতা	b O t u t a
অনুসন্ধানকারী	O n u sh o ndh a n k a r i
সরদারের	sh o r d a r e r
ধোবেন	dh O b e n
শক্তভাবে	sh o kt O bh a b e
কপিসহ	k o p i sh o h O
জিওগ্রাফিক	j i O gr a ph i k
দাবিদারদের	d a b i d a r d e r
আদর্শগতভাবে	a d O r sh O g o t O bh a b e
পোট্রেট	p O T r e T
প্রজ্ঞাপনে	pr O g g a p o n e
উদ্রেক	u d r e k
হরিজন্তের	h O r i j o nt e r
নাশকতাকারীরা	n a sh O k o t a k a r i r a
গভীরতার	g O bh i r o t a r
জজদের	j O j d e r
দুবছর	d u b o chh O r
শুনেছো	sh u n e chh O
অফিসগুলোতে	o ph i s g u l O t e
স্মৃতিধন্য	s r i t i dh O n n O
ইলাস্টিক	i l a s T i k
শিশিরের	sh i sh i r e r
রাজনীতিবিদসহ	r a j n i t i b i d sh o h O
নববর্ষকে	n o b O b o r sh O k e
মহত্ত্ব	m o h O t t O
পিণ্ড	p i n D O
প্রাণের	pr a n e r
কেরলের	k e r O l e r
নাতাশা	n a t a sh a
কতো	k o t O
কতোজন	k o t O j o n
নতুনত্বের	n O t u n o tt e r
শিখছি	sh i kh chh i
সংশোধিত	sh o ng sh O dh i t O
ক্ষীণ	kh i n O
লোকদের	l O k d e r
ঘণীভূত	gh O n i bh u t O
প্রাণচাঞ্চল্য	pr a n ch a nch o l l O
ব্যারেজ	b A r e j
রুমির	r u m i r
উচ্চাঙ্গ	u ch ch a ngg O
কেবলে	k e b o l e
বিমানবাহিনীর	b i m a n b a h i n i r
চরমপন্থীরা	ch o r O m p O n th i r a
বাঙালিকে	b a ng a l i k e
গতিটা	g O t i T a
পালাবে	p a l a b e
দূরদূরান্তের	d u r d u r a nt e r
স্বাধীনতাযুদ্ধের	sh a dh i n o t a j u d dh e r
পরিদর্শণ	p O r i d o r sh O n
প্রতিরোধক	pr O t i r O dh O k
লেখো	l E kh O
বলেশ্বর	b o l e sh sh o r
টেম্পোর	T e mp O r
গলাগলি	g o l a g O l i
লিখেন	l i kh e n
ভূপৃষ্ঠ	bh u p r i sh Th O
খর	kh o r
গল্পকার	g o l p O k a r
তিলকে	t i l k e
মার্কেজের	m a r k e j e r
স্বাধীনতার	sh a dh i n o t a r
টটেনহাম	T O T e n h a m
দেশাত্মবোধের	d e sh a t t O b O dh e r
অন্তস্তল	o nt O st o l
রতনকে	r o t O n k e
বদলাবে	b o d l a b e
